<<<<<<< HEAD
Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
-0.7525592813326455,0.7724085937259709,-0.8810456618294629,0.24554959163652243,-0.83904743666969,0.37508742516472243,1.1454641907872014,-0.831110766097656,-1.0049671063646881,-1.0780536740748983,-0.3087696226093385,-0.9546228153570093,0.1373061640208416,-0.6199125299303961,-1.083721624807404,0.7674608259338582,0.8244158781877856,1.3364883118222246,0.8890326131688986,-0.6182056436346907,0
1.1387609415399957,0.4411183782893832,-0.8810456618294629,-1.5875371994040421,-0.04466953121639255,0.37508742516472243,1.1454641907872014,-0.27916149323597766,-0.9754867486788346,0.9425732445724672,-0.5886672805071542,2.586528956755617,1.2126464443748095,-0.6199125299303961,0.34217412281854914,-0.3000004623461146,-1.183107660723513,-0.6830725937925967,0.00590439116905346,-0.6182056436346907,0
1.0275068107827816,0.5058818790514229,-0.8810456618294629,-1.5875371994040421,-0.7397501984880277,0.37508742516472243,0.23327479527155212,2.538070409866069,-1.6984641744266165,1.3466986283019402,-0.5886672805071542,-0.9546228153570093,2.0191516546402855,-0.6199125299303961,-2.509617372433357,-0.6558208917727723,-0.6095295067488562,-0.6830725937925967,-0.8772238308307917,-0.6182056436346907,0
-0.19628862754657453,-1.6487499732241286,1.6367429644017144,1.1620929871568046,-0.9879932939421832,-2.486235228004419,0.23327479527155212,-0.4641724226868196,0.7020589896373282,-1.0780536740748983,-0.028871964711522733,-0.9546228153570093,-0.6691990462446344,-0.6199125299303961,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,0.6633013432839509,-0.2884716828308949,-0.6182056436346907,0
1.917539856840495,-0.6424248075370502,-0.12570907396010966,0.24554959163652243,-1.1865877703055074,0.37508742516472243,0.23327479527155212,-0.5632854206069134,1.2977606403759925,1.7508240120314136,-1.1484625963027857,-0.9546228153570093,1.0782289093305637,0.1590234662737741,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-0.3075427583037887,1.238207618437564,-0.8810456618294629,1.1620929871568046,-0.1936153884888858,-1.0555739014198482,0.23327479527155212,-0.7861795403738802,-0.829927482604933,0.13432247711352105,-0.86856493840497,0.22576110868053278,0.4061412341093336,0.1590234662737741,0.34217412281854914,0.05581996708054302,-0.32274042976152784,0.9998948275530878,0.8890326131688986,-0.6182056436346907,0
1.0275068107827816,0.7948267286051385,0.12606978866300803,0.24554959163652243,1.3951404224177089,-1.0555739014198482,1.1454641907872014,0.6020631838269015,-0.3838953401175247,-0.269802906615952,1.0907186668797402,0.22576110868053278,0.5405587691535796,0.1590234662737741,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,1.6175847152099418,0
-0.6413051505754312,1.1659714060491353,0.00018035735144918244,0.24554959163652243,-1.6334253421229874,0.37508742516472243,-0.6789146002440971,0.9493991787602083,0.017349335885606144,-0.6739282903454251,2.770104614266635,0.22576110868053278,0.2717236990650876,2.495831454886285,1.7680698704445024,1.1232812553605158,1.111204955175114,-0.6830725937925967,1.1834086871688472,-0.6182056436346907,0
-0.4187968890610029,1.1734441176755244,0.7555169452208024,-0.6709938038837598,-0.4915071030338723,0.37508742516472243,0.23327479527155212,1.6017829561809152,1.4665640346252786,1.7508240120314136,-0.86856493840497,-0.9546228153570093,0.5405587691535796,-0.6199125299303961,1.7680698704445024,0.05581996708054302,0.5376268012004572,1.6730817960913615,0.8890326131688986,1.6175847152099418,1
-0.4187968890610029,-0.5452795563939907,0.12606978866300803,-1.5875371994040421,-1.385182246668832,-2.486235228004419,1.1454641907872014,-0.6452188322208577,-1.0724317710688527,1.7508240120314136,-0.5886672805071542,2.586528956755617,-0.40036397615614244,-0.6199125299303961,0.34217412281854914,-0.4779106770594434,-0.32274042976152784,-0.3464791095234597,-0.2884716828308949,-0.6182056436346907,1
-0.7525592813326455,-0.978696830724564,-0.25159850527166855,1.1620929871568046,-0.4418584839430412,0.37508742516472243,-0.6789146002440971,-0.7388255524787242,0.5848462213382857,-1.0780536740748983,-0.3087696226093385,-0.9546228153570093,-0.9380341163331264,0.1590234662737741,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
-0.19628862754657453,1.1709532138000613,0.8814063765323612,1.1620929871568046,0.30287080241942504,0.37508742516472243,0.23327479527155212,0.2851218415890902,0.0033178194870508793,0.5384478608429941,-0.86856493840497,-0.9546228153570093,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,0.23373018179387184,0.8244158781877856,-0.6830725937925967,-1.17159990483074,1.6175847152099418,0
-0.6413051505754312,-0.6772974617935331,1.3849641017785965,-1.5875371994040421,0.004979087874438538,0.37508742516472243,0.23327479527155212,0.7679122670131919,1.224059746161359,0.13432247711352105,-0.86856493840497,-0.9546228153570093,0.1373061640208416,-0.6199125299303961,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,1
0.5824902877539248,1.6641521811417483,-0.5033773678947863,-0.6709938038837598,1.5440862796902022,0.37508742516472243,0.23327479527155212,-0.9348490372540209,-0.7103052619950274,0.5384478608429941,0.5309233510841088,0.22576110868053278,-0.40036397615614244,0.9379594624779444,0.34217412281854914,-0.833731106486101,-0.6095295067488562,-0.009885625254322862,-1.17159990483074,-0.6182056436346907,0
-0.08503449678936033,-0.42571617037176357,0.12606978866300803,-0.6709938038837598,-1.6830739612138184,0.37508742516472243,1.1454641907872014,0.8022714396254912,0.14831015560545527,-0.6739282903454251,-0.3087696226093385,-0.9546228153570093,-0.13152890606765041,0.1590234662737741,-1.083721624807404,0.5895506112205294,-0.32274042976152784,2.3462687646296354,0.8890326131688986,-0.6182056436346907,0
-1.6425923273903589,1.4001163703426633,-0.6292667992063451,0.24554959163652243,1.6433835178718643,-1.0555739014198482,0.23327479527155212,-0.5381767944671564,-0.7288722180375602,0.9425732445724672,0.25102569318629303,-0.9546228153570093,-0.9380341163331264,0.1590234662737741,0.34217412281854914,-0.833731106486101,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,1
1.2500150722972099,-1.6014227995903305,-0.8810456618294629,-0.6709938038837598,-1.434830865759663,0.37508742516472243,1.1454641907872014,-0.503597370748368,0.7634291573198981,-0.269802906615952,-0.3087696226093385,0.22576110868053278,0.4061412341093336,-0.6199125299303961,0.34217412281854914,0.41164039650720063,0.8244158781877856,1.3364883118222246,0.8890326131688986,-0.6182056436346907,0
2.0287939875977092,0.774899497601434,1.1331852391554789,-1.5875371994040421,0.849005612418567,0.37508742516472243,-0.6789146002440971,2.3120927746082547,-0.6234232463150843,0.13432247711352105,2.210309298471003,-0.9546228153570093,3.4977445401269915,-0.6199125299303961,0.34217412281854914,0.5895506112205294,1.3979940321624424,1.6730817960913615,0.8890326131688986,-0.6182056436346907,0
0.4712361569967106,-1.3423687965421716,0.12606978866300803,1.1620929871568046,-0.4915071030338723,0.37508742516472243,1.1454641907872014,-0.02367020970862452,-0.11928078338921481,1.7508240120314136,-0.3087696226093385,-0.9546228153570093,0.6749763041978256,0.1590234662737741,0.34217412281854914,1.3011914700738447,-0.32274042976152784,-0.3464791095234597,1.772160835168744,-0.6182056436346907,0
-0.19628862754657453,-0.4655706323791726,-1.0069350931410217,-0.6709938038837598,0.9483028506002291,0.37508742516472243,0.23327479527155212,-0.35691013382662906,0.6218384009344768,2.5590747794903597,-1.1484625963027857,-0.9546228153570093,0.5405587691535796,-0.6199125299303961,0.34217412281854914,0.7674608259338582,1.3979940321624424,1.3364883118222246,1.4777847611687955,-0.6182056436346907,0
0.35998202623949643,-1.2551871609009644,-0.3774879365832274,-0.6709938038837598,0.4518166596919183,0.37508742516472243,0.23327479527155212,1.5196292934604818,0.8634922944651509,1.7508240120314136,-0.028871964711522733,-0.9546228153570093,1.4814815144633016,0.1590234662737741,0.34217412281854914,2.368652758353818,0.5376268012004572,0.9998948275530878,2.655289057168589,-0.6182056436346907,0
0.24872789548228225,-0.9039697144606721,-0.12570907396010966,0.24554959163652243,-0.888696055760521,0.37508742516472243,0.23327479527155212,-0.5687916982691409,0.5102949321904062,-0.6739282903454251,-1.1484625963027857,0.22576110868053278,-0.40036397615614244,0.1590234662737741,0.34217412281854914,0.23373018179387184,-0.32274042976152784,-0.6830725937925967,0.8890326131688986,-0.6182056436346907,0
-0.6413051505754312,0.05502827759260807,-0.8810456618294629,-0.6709938038837598,0.5511138978735804,0.37508742516472243,1.1454641907872014,0.05385817977553781,-0.8398487568261337,0.5384478608429941,-0.5886672805071542,-0.9546228153570093,-0.13152890606765041,-0.6199125299303961,1.7680698704445024,-0.1220902476327858,0.25083772421312894,-0.6830725937925967,0.30028046516900186,1.6175847152099418,0
0.5824902877539248,-1.2128417950180923,1.888521827024832,1.1620929871568046,-0.4915071030338723,0.37508742516472243,-1.5911039957597464,0.23534509152255417,-1.0377073112946502,-0.6739282903454251,1.6505139826753719,0.22576110868053278,-0.13152890606765041,1.7168954586821146,-1.083721624807404,0.5895506112205294,1.3979940321624424,0.9998948275530878,1.1834086871688472,1.6175847152099418,0
0.9162526800255674,-0.6100430571560304,-0.8810456618294629,1.1620929871568046,-0.2432640075797169,0.37508742516472243,-0.6789146002440971,-0.3375280364555885,0.2700583635484752,-1.0780536740748983,1.0907186668797402,0.22576110868053278,-0.2659464411118964,0.1590234662737741,1.7680698704445024,0.23373018179387184,0.8244158781877856,0.32670785901481403,0.8890326131688986,-0.6182056436346907,0
-1.1975758043615021,-0.9463150803435442,1.00729580784392,-0.6709938038837598,-0.39220986485221015,0.37508742516472243,0.23327479527155212,-0.7921263202490858,1.2098864972739294,-1.0780536740748983,-1.1484625963027857,0.22576110868053278,-0.40036397615614244,-0.6199125299303961,-1.083721624807404,0.05581996708054302,0.8244158781877856,-0.3464791095234597,-1.17159990483074,1.6175847152099418,1
-0.8638134120898596,-1.429550432183379,1.2590746704670377,1.1620929871568046,-1.5837767230321562,0.37508742516472243,1.1454641907872014,-0.45712438727916843,1.1867841015874192,0.5384478608429941,-0.86856493840497,1.406145032718075,-0.40036397615614244,-0.6199125299303961,1.7680698704445024,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
-0.4187968890610029,0.2891732418861362,-1.0069350931410217,-1.5875371994040421,1.44478904150854,1.8057487517492932,0.23327479527155212,2.168709304283852,1.1772880248328412,0.5384478608429941,1.0907186668797402,0.22576110868053278,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,-0.1220902476327858,-0.8963185837361846,-0.6830725937925967,0.30028046516900186,-0.6182056436346907,0
-0.6413051505754312,-0.29369826497222107,-0.25159850527166855,0.24554959163652243,-1.0872905321238453,-1.0555739014198482,1.1454641907872014,1.1496074345587979,1.5618082671488054,2.5590747794903597,1.6505139826753719,0.22576110868053278,-0.13152890606765041,0.1590234662737741,-1.083721624807404,-0.3000004623461146,-0.035951352774199447,-0.6830725937925967,-0.8772238308307917,-0.6182056436346907,0
0.35998202623949643,0.7176087084657835,2.3920795522710674,0.24554959163652243,-0.39220986485221015,-2.486235228004419,-1.5911039957597464,1.011950493003112,-0.41082451300364087,0.13432247711352105,-0.028871964711522733,0.22576110868053278,1.2126464443748095,-0.6199125299303961,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-0.8772238308307917,-0.6182056436346907,0
0.4712361569967106,-0.7395700586801098,-0.8810456618294629,-1.5875371994040421,-0.1936153884888858,-1.0555739014198482,0.23327479527155212,0.10429568316154114,-1.7234090924684924,-0.269802906615952,0.5309233510841088,-0.9546228153570093,-0.13152890606765041,0.1590234662737741,0.34217412281854914,0.23373018179387184,0.8244158781877856,-0.6830725937925967,0.8890326131688986,1.6175847152099418,0
-1.1975758043615021,-0.0769896278069344,2.517968983582626,-1.5875371994040421,-1.0376419130330143,0.37508742516472243,0.23327479527155212,-0.44743333859364814,-1.4179755789443853,0.9425732445724672,-0.86856493840497,1.406145032718075,-0.40036397615614244,1.7168954586821146,0.34217412281854914,-1.1895515359127586,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-0.19628862754657453,-1.5217138755755124,-1.0069350931410217,-1.5875371994040421,0.7000597551460738,0.37508742516472243,0.23327479527155212,-0.3256344767051772,-1.0734238984909727,-0.6739282903454251,0.25102569318629303,-0.9546228153570093,-0.8036165812888805,0.1590234662737741,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,-0.6830725937925967,-0.2884716828308949,-0.6182056436346907,0
-0.3075427583037887,-1.3647869314213392,1.5108535330901556,1.1620929871568046,0.40216804060108724,1.8057487517492932,1.1454641907872014,-0.22035444780338861,0.800704801893838,-0.6739282903454251,-0.86856493840497,-0.9546228153570093,-0.13152890606765041,0.1590234662737741,0.34217412281854914,0.5895506112205294,0.8244158781877856,0.9998948275530878,0.8890326131688986,-0.6182056436346907,0
-1.1975758043615021,-0.8342244059477063,1.888521827024832,0.24554959163652243,0.004979087874438538,-2.486235228004419,1.1454641907872014,-0.8804470139512138,1.267288155268019,-0.6739282903454251,0.8108210089819246,-0.9546228153570093,-1.3412867214658644,0.1590234662737741,-2.509617372433357,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,1.6175847152099418,1
0.026219633967853862,-0.01720793479582083,-1.0069350931410217,-0.6709938038837598,-0.3425612457613791,0.37508742516472243,1.1454641907872014,0.25406643557412745,1.3572882857031967,0.5384478608429941,0.5309233510841088,-0.9546228153570093,0.1373061640208416,0.1590234662737741,1.7680698704445024,-0.1220902476327858,0.25083772421312894,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
1.0275068107827816,0.5681544759379995,1.1331852391554789,-1.5875371994040421,0.9979514696910603,0.37508742516472243,0.23327479527155212,0.9227487948750275,-0.749423428924333,0.9425732445724672,-1.1484625963027857,-0.9546228153570093,2.2879867247287775,0.1590234662737741,-1.083721624807404,-0.833731106486101,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
0.4712361569967106,1.1709532138000613,-0.8810456618294629,-0.6709938038837598,1.2461945651452158,0.37508742516472243,-1.5911039957597464,2.259232509050871,-1.2253611265642177,1.7508240120314136,0.25102569318629303,0.22576110868053278,1.4814815144633016,-0.6199125299303961,0.34217412281854914,2.01283232892716,3.405517571073741,3.0194557331679093,1.1834086871688472,-0.6182056436346907,0
0.026219633967853862,-1.6537317809750547,0.00018035735144918244,-1.5875371994040421,0.1539249451469318,0.37508742516472243,-0.6789146002440971,0.5498636715889854,1.4732254616023706,-0.6739282903454251,-0.5886672805071542,0.22576110868053278,-0.2659464411118964,2.495831454886285,0.34217412281854914,0.41164039650720063,0.25083772421312894,1.6730817960913615,0.8890326131688986,-0.6182056436346907,0
1.6950315953260666,0.37386397365188045,-0.3774879365832274,1.1620929871568046,0.6007625169644115,0.37508742516472243,-1.5911039957597464,-0.1674941822460052,1.1076973727955621,0.13432247711352105,-0.86856493840497,1.406145032718075,0.9438113742863176,0.1590234662737741,0.34217412281854914,0.5895506112205294,1.3979940321624424,1.3364883118222246,1.4777847611687955,1.6175847152099418,0
-0.5300510198182171,1.6641521811417483,0.2519592199745669,1.1620929871568046,-0.29291262667054796,1.8057487517492932,0.23327479527155212,-0.35911264489152006,1.3666426299689003,2.1549493957608865,-0.86856493840497,-0.9546228153570093,-0.6691990462446344,-0.6199125299303961,0.34217412281854914,-0.4779106770594434,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,1
-1.4200840658759306,-0.6748065579180701,1.888521827024832,1.1620929871568046,-1.385182246668832,0.37508742516472243,1.1454641907872014,-0.867231947561868,-1.2389674454961501,-1.0780536740748983,-0.5886672805071542,1.406145032718075,-1.0724516513773725,0.1590234662737741,0.34217412281854914,-0.833731106486101,-0.6095295067488562,-0.009885625254322862,-0.8772238308307917,-0.6182056436346907,0
0.13747376472506806,1.7164611625264727,0.12606978866300803,0.24554959163652243,0.5014652787827494,0.37508742516472243,0.23327479527155212,0.7679122670131919,1.120028099327626,0.13432247711352105,1.0907186668797402,0.22576110868053278,0.9438113742863176,0.9379594624779444,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
